timestep,inst_00,inst_01,inst_02,inst_03,inst_04,inst_05,inst_06,inst_07,inst_08,inst_09,inst_10,inst_11,inst_12,inst_13,inst_14,inst_15,inst_16,inst_17,inst_18,inst_19,inst_20,inst_21,inst_22,inst_23,inst_24,inst_25,inst_26,inst_27,inst_28,inst_29,inst_30,inst_31,inst_32,inst_33,inst_34,inst_35,inst_36,inst_37,inst_38,inst_39,inst_40,inst_41,inst_42,inst_43,inst_44,inst_45,inst_46,inst_47,inst_48,inst_49
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,-157.55,0.0,-204.0,0.0,0.0,0.0,0.0,0.0,0.0,-268.35,0.0,-151.0,0.0,0.0,-257.0,0.0,0.0,-369.0,0.0,-215.45000000000002,-216.25,0.0,-260.0,-141.8,0.0,0.0,0.0,0.0,0.0,0.0,-325.20000000000005,0.0,-352.65,-288.9,-404.79999999999995,0.0,0.0,0.0,-369.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,-5757.549999999987,0.0,4595.999999999969,0.0,0.0,0.0,0.0,0.0,0.0,831.6499999999943,0.0,-3350.0999999999913,0.0,0.0,-3268.5,0.0,0.0,-9698.399999999994,0.0,-9455.149999999956,1783.7500000000284,0.0,7140.00000000002,8658.199999999992,0.0,0.0,0.0,0.0,0.0,0.0,-2225.2000000001194,0.0,3747.3499999999653,-1267.0999999999915,-1004.7999999998806,0.0,0.0,0.0,-3169.0000000000114,0.0,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,-7857.549999999996,0.0,1495.9999999999463,0.0,0.0,0.0,0.0,0.0,0.0,-268.35,0.0,-2950.1,0.0,0.0,-2468.5000000000173,0.0,0.0,-6198.400000000051,0.0,-16155.149999999972,3283.7500000000146,0.0,19740.0,7358.200000000002,0.0,0.0,0.0,0.0,0.0,0.0,1674.799999999886,0.0,4947.350000000011,-5241.900000000025,-5204.799999999897,0.0,0.0,0.0,-9569.000000000016,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,-5057.549999999985,0.0,5595.999999999984,0.0,0.0,0.0,0.0,0.0,0.0,-3068.3500000000113,0.0,-4950.499999999982,0.0,0.0,1731.5,0.0,0.0,-14431.80000000005,0.0,-20084.649999999914,4783.75,0.0,27240.0,8758.200000000008,0.0,0.0,0.0,0.0,0.0,0.0,7174.799999999999,0.0,5847.350000000046,-1141.9000000000597,-4.799999999937427,0.0,0.0,0.0,-3968.9999999999936,0.0,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0,0.0,0.0,-6357.55000000001,0.0,-3004.000000000011,0.0,0.0,0.0,0.0,0.0,0.0,-2068.349999999997,0.0,-5850.299999999969,0.0,0.0,-877.1000000000085,0.0,0.0,-6531.80000000013,0.0,-25984.649999999878,3883.749999999966,0.0,28739.999999999985,7658.2000000000135,0.0,0.0,0.0,0.0,0.0,0.0,6774.7999999999365,0.0,5347.349999999932,2158.099999999923,-1304.799999999892,0.0,0.0,0.0,-8068.999999999959,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0,-6557.54999999997,0.0,3495.9999999999745,0.0,0.0,0.0,0.0,0.0,0.0,1631.6499999999774,0.0,-6250.19999999995,0.0,0.0,-1177.10000000002,0.0,0.0,-5331.800000000085,0.0,-18084.649999999885,10283.74999999997,0.0,23839.999999999964,11258.200000000008,0.0,0.0,0.0,0.0,0.0,0.0,11374.799999999874,0.0,-1157.8500000000504,1190.2999999999315,5295.2000000000735,0.0,0.0,0.0,-4269.000000000005,0.0,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0,0.0,0.0,-10657.550000000007,0.0,1995.9999999999886,0.0,0.0,0.0,0.0,0.0,0.0,-1868.3500000000367,0.0,-9846.799999999932,0.0,0.0,-1577.1000000000113,0.0,0.0,2768.199999999938,0.0,-22684.649999999892,9483.749999999987,0.0,24039.999999999996,16158.199999999993,0.0,0.0,0.0,0.0,0.0,0.0,13574.800000000005,0.0,-2357.850000000096,1490.2999999999429,9895.200000000012,0.0,0.0,0.0,-868.9999999999704,0.0,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0,0.0,0.0,-11957.549999999961,0.0,6095.9999999999545,0.0,0.0,0.0,0.0,0.0,0.0,-3268.350000000042,0.0,-11544.799999999937,0.0,0.0,422.90000000001714,0.0,0.0,10368.199999999848,0.0,-23284.649999999914,9083.749999999996,0.0,28940.000000000015,10763.400000000012,0.0,0.0,0.0,0.0,0.0,0.0,15874.799999999903,0.0,-8369.550000000107,-2874.0000000000828,12595.200000000114,0.0,0.0,0.0,7131.000000000002,0.0,0.0,0.0,0.0,0.0
107,0.0,0.0,0.0,0.0,0.0,0.0,-10557.549999999956,0.0,3295.999999999943,0.0,0.0,0.0,0.0,0.0,0.0,831.6499999999951,0.0,-8744.799999999961,0.0,0.0,5922.899999999989,0.0,0.0,8268.19999999991,0.0,-23784.649999999885,11883.750000000007,0.0,35239.99999999997,12763.400000000005,0.0,0.0,0.0,0.0,0.0,0.0,13474.799999999954,0.0,-9369.550000000192,-9344.200000000117,10795.200000000044,0.0,0.0,0.0,4431.000000000042,0.0,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,0.0,0.0,0.0,-12157.549999999992,0.0,16196.000000000005,0.0,0.0,0.0,0.0,0.0,0.0,-1868.3500000000363,0.0,-8244.799999999954,0.0,0.0,8622.90000000002,0.0,0.0,5514.099999999881,0.0,-20184.649999999892,8483.749999999973,0.0,41740.00000000003,16163.400000000003,0.0,0.0,0.0,0.0,0.0,0.0,3919.499999999949,0.0,-3369.5500000001066,-8944.200000000126,4195.200000000079,0.0,0.0,0.0,430.999999999985,0.0,0.0,0.0,0.0,0.0
109,0.0,0.0,0.0,0.0,0.0,0.0,-10457.549999999976,0.0,11196.000000000005,0.0,0.0,0.0,0.0,0.0,0.0,-4900.950000000036,0.0,-6444.7999999999565,0.0,0.0,10322.899999999965,0.0,0.0,-10455.200000000219,0.0,-16884.64999999991,12283.749999999998,0.0,52940.0,16863.400000000005,0.0,0.0,0.0,0.0,0.0,0.0,3019.499999999915,0.0,-2669.550000000175,-5744.2000000001235,7595.2000000001135,0.0,0.0,0.0,2731.000000000025,0.0,0.0,0.0,0.0,0.0
110,0.0,0.0,0.0,0.0,0.0,0.0,-13957.54999999999,0.0,7996.000000000003,0.0,-140.25,0.0,0.0,0.0,0.0,-4900.950000000036,0.0,355.20000000004075,0.0,0.0,8104.800000000019,0.0,0.0,-9155.200000000264,0.0,-20284.649999999874,10883.749999999993,0.0,55539.99999999998,20063.40000000001,0.0,0.0,0.0,0.0,0.0,0.0,6519.5,0.0,130.44999999983656,-5044.200000000121,-1404.7999999999429,0.0,0.0,0.0,2131.0000000000023,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,-12357.549999999954,0.0,188.7999999999829,0.0,359.7500000000071,0.0,0.0,0.0,0.0,-1400.950000000022,0.0,2155.2000000000735,0.0,0.0,12004.800000000025,0.0,0.0,-18916.800000000323,0.0,-15684.649999999867,3783.7499999999845,0.0,49139.99999999997,24163.40000000001,0.0,0.0,0.0,0.0,0.0,0.0,5019.499999999944,0.0,2230.449999999916,-5618.700000000121,-1604.799999999903,0.0,0.0,0.0,3531.000000000008,0.0,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0,-8557.55,0.0,5588.799999999975,0.0,2659.749999999976,0.0,0.0,0.0,0.0,-1600.9500000000535,0.0,-1453.1999999999452,0.0,0.0,9889.000000000058,0.0,0.0,-24983.70000000033,0.0,-15484.649999999907,7783.749999999971,0.0,50040.00000000001,25163.400000000023,0.0,0.0,0.0,0.0,0.0,0.0,5319.4999999999545,0.0,3130.449999999808,-4018.700000000084,-5204.799999999897,0.0,0.0,0.0,5030.999999999923,0.0,0.0,0.0,0.0,0.0
113,0.0,0.0,0.0,0.0,0.0,0.0,-8357.549999999968,0.0,17188.80000000001,0.0,4359.749999999993,0.0,0.0,0.0,0.0,-2100.9500000000253,0.0,-2662.4999999999436,0.0,0.0,10889.000000000073,0.0,0.0,-24883.70000000028,0.0,-17184.649999999852,4483.749999999988,0.0,51939.999999999985,33063.400000000016,0.0,0.0,0.0,0.0,0.0,0.0,-1080.500000000051,0.0,4330.449999999853,-5192.200000000106,1695.2000000000799,0.0,0.0,0.0,6430.999999999928,0.0,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,0.0,0.0,0.0,-12857.549999999996,0.0,21688.799999999967,0.0,9959.74999999998,0.0,0.0,0.0,0.0,-8236.350000000048,0.0,-5868.899999999935,0.0,0.0,9173.400000000098,0.0,0.0,-23583.700000000325,0.0,-20084.649999999914,-3016.250000000012,0.0,39940.00000000003,27085.20000000001,0.0,0.0,0.0,0.0,0.0,0.0,-4943.999999999983,0.0,6530.4499999998425,-9462.000000000153,1995.2000000000912,0.0,0.0,0.0,1130.9999999999172,0.0,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0,0.0,0.0,-8457.550000000017,0.0,23088.799999999974,0.0,7959.749999999987,0.0,0.0,0.0,0.0,-11936.350000000022,0.0,-7276.39999999993,0.0,0.0,9673.40000000014,0.0,0.0,-24283.700000000255,0.0,-19484.649999999892,-4016.250000000026,0.0,40139.99999999999,30285.200000000015,0.0,0.0,0.0,0.0,0.0,0.0,-2543.9999999998918,0.0,12730.449999999888,-8462.00000000021,-3604.7999999999315,0.0,0.0,0.0,5231.0000000000255,0.0,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0,0.0,0.0,-9257.550000000001,0.0,26988.79999999998,0.0,9759.749999999985,0.0,0.0,0.0,0.0,-10036.350000000046,0.0,-10580.899999999936,0.0,0.0,4854.000000000143,0.0,0.0,-34342.00000000032,0.0,-21184.64999999991,-5516.250000000012,0.0,38240.000000000015,31085.199999999997,0.0,0.0,0.0,0.0,0.0,0.0,-3543.9999999999773,0.0,11330.449999999882,-6662.000000000212,3095.2000000000858,0.0,0.0,0.0,22131.000000000004,0.0,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0,0.0,0.0,-7557.549999999984,0.0,40788.8,0.0,5759.75,0.0,0.0,0.0,0.0,-7336.350000000015,0.0,-11886.39999999995,0.0,0.0,638.3000000001684,0.0,0.0,-30242.000000000357,0.0,-20984.649999999878,-7316.250000000009,0.0,30050.799999999985,22910.900000000005,0.0,0.0,0.0,0.0,0.0,0.0,-5443.9999999999545,0.0,3805.849999999815,-5662.000000000197,7595.2000000001135,0.0,0.0,0.0,23430.999999999956,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,-3457.549999999982,0.0,35288.79999999996,0.0,8759.750000000007,0.0,0.0,0.0,0.0,-4836.350000000015,0.0,-13690.399999999972,0.0,0.0,3338.3000000002,0.0,0.0,-31242.0000000003,0.0,-20384.649999999856,-216.2500000000009,0.0,27550.799999999985,19233.200000000008,0.0,0.0,0.0,0.0,0.0,0.0,8656.000000000011,0.0,2405.8499999998094,-8330.100000000206,9895.200000000012,0.0,0.0,0.0,24730.999999999913,0.0,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0,0.0,0.0,-2357.5499999999874,0.0,28153.20000000001,0.0,11659.749999999998,0.0,0.0,0.0,0.0,-3436.3500000000095,0.0,-14895.29999999997,0.0,0.0,-77.59999999986303,0.0,0.0,-35200.40000000037,0.0,-18284.649999999918,-2047.3500000000067,0.0,14150.79999999995,18833.200000000015,0.0,0.0,0.0,0.0,0.0,0.0,11656.000000000124,0.0,1105.8499999997127,-2930.100000000214,21195.200000000106,0.0,0.0,0.0,26631.000000000033,0.0,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0,-1457.5499999999888,0.0,16005.900000000067,0.0,19759.749999999985,0.0,0.0,0.0,0.0,-636.350000000069,0.0,-18496.899999999954,0.0,0.0,-5788.299999999894,0.0,0.0,-34900.40000000036,0.0,-15684.649999999867,-4147.350000000015,0.0,22750.799999999945,22233.200000000015,0.0,0.0,0.0,0.0,0.0,0.0,8056.000000000129,0.0,6505.849999999776,-7799.300000000211,10895.200000000095,0.0,0.0,0.0,13407.500000000033,0.0,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,-957.5499999999818,0.0,5169.000000000076,0.0,23659.749999999993,0.0,0.0,0.0,0.0,-1836.3500000000436,0.0,-12996.899999999947,0.0,0.0,-4488.299999999868,0.0,0.0,-32100.400000000347,0.0,-14884.649999999883,-5647.35,0.0,27150.799999999992,21333.200000000015,0.0,0.0,0.0,0.0,0.0,0.0,7456.000000000106,0.0,6705.849999999736,-10470.60000000022,8295.200000000044,0.0,0.0,0.0,13607.500000000135,0.0,0.0,-124.14999999999999,0.0,0.0
122,0.0,0.0,0.0,0.0,0.0,0.0,2642.4500000000126,0.0,7469.0000000000455,0.0,28159.749999999985,0.0,0.0,0.0,0.0,4663.649999999941,0.0,-13593.299999999957,0.0,0.0,-7099.799999999877,0.0,0.0,-34400.40000000039,0.0,-7384.649999999883,-3047.3500000000204,0.0,27050.79999999994,24533.20000000002,0.0,0.0,0.0,0.0,0.0,0.0,286.6000000000504,0.0,8505.849999999804,-9870.60000000027,10895.200000000095,0.0,0.0,0.0,8807.500000000095,0.0,0.0,175.8500000000114,0.0,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0,1142.4500000000266,0.0,12369.000000000065,0.0,30059.75,0.0,0.0,0.0,0.0,5963.649999999967,0.0,-13093.29999999995,0.0,0.0,-2499.799999999869,0.0,0.0,-44550.20000000036,0.0,-8284.649999999918,-6447.349999999984,0.0,34450.79999999996,20154.300000000017,0.0,0.0,0.0,0.0,0.0,0.0,-4013.400000000018,0.0,11905.849999999697,-7070.600000000259,13595.200000000055,0.0,0.0,0.0,8107.500000000021,0.0,0.0,1175.8500000000256,0.0,0.0
124,0.0,0.0,0.0,0.0,0.0,0.0,6742.4500000000135,0.0,24669.000000000036,0.0,33959.75000000001,0.0,0.0,0.0,0.0,6863.64999999993,0.0,-13393.299999999961,0.0,0.0,400.20000000012215,0.0,0.0,-52407.1000000003,0.0,-7084.649999999872,-6847.350000000047,0.0,36850.79999999998,25254.300000000032,0.0,0.0,0.0,0.0,0.0,0.0,-3313.399999999944,0.0,12205.849999999708,-8944.000000000213,16395.200000000066,0.0,0.0,0.0,6407.5000000001455,0.0,0.0,-1324.1499999999744,0.0,0.0
